deviceid,senseStartTimeMillis,userid,longitude,sensorType,local_time,Provider,latitude,accuracy,speed,configAccuracy,class
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1443790376000,000000,-72.2626787717,Location,08:52:56:346 02 10 2015 -0400 EDT,GPS,41.8086430520,165,-1,kCLLocationAccuracyHundredMeters,4
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1443790383000,000000,-72.2617505695,Location,08:53:02:758 02 10 2015 -0400 EDT,GPS,41.8090197605,65,-1,kCLLocationAccuracyHundredMeters,3
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1443790421000,000000,-72.2605694029,Location,08:53:41:226 02 10 2015 -0400 EDT,GPS,41.8094425930,65,-1,kCLLocationAccuracyHundredMeters,2
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1443790428000,000000,-72.2612153824,Location,08:53:47:641 02 10 2015 -0400 EDT,GPS,41.8092029599,65,-1,kCLLocationAccuracyHundredMeters,1
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1443790569000,000000,-72.2605286962,Location,08:56:08:910 02 10 2015 -0400 EDT,GPS,41.8093587381,65,-1,kCLLocationAccuracyHundredMeters,3
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1443790627000,000000,-72.2598312863,Location,08:57:06:851 02 10 2015 -0400 EDT,GPS,41.8094058713,65,-1,kCLLocationAccuracyHundredMeters,0
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1443790646000,000000,-72.2590715995,Location,08:57:26:203 02 10 2015 -0400 EDT,GPS,41.8094372865,65,-1,kCLLocationAccuracyHundredMeters,0
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1443790697000,000000,-72.2585693758,Location,08:58:16:681 02 10 2015 -0400 EDT,GPS,41.8097866686,126,-1,kCLLocationAccuracyHundredMeters,3
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1443790697000,000000,-72.2586919561,Location,08:58:16:744 02 10 2015 -0400 EDT,GPS,41.8097311622,65,-1,kCLLocationAccuracyHundredMeters,2
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1443790697000,000000,-72.2589863461,Location,08:58:17:161 02 10 2015 -0400 EDT,GPS,41.8101312178,65,-1,kCLLocationAccuracyHundredMeters,3
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1443790846000,000000,-72.2588673515,Location,09:00:46:282 02 10 2015 -0400 EDT,GPS,41.8073529903,8189,-1,kCLLocationAccuracyHundredMeters,1
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1443790847000,000000,-72.2588975464,Location,09:00:46:351 02 10 2015 -0400 EDT,GPS,41.8068713420,8000,-1,kCLLocationAccuracyHundredMeters,3
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1443790998000,000000,-72.2595099004,Location,09:03:17:615 02 10 2015 -0400 EDT,GPS,41.8111293454,65,-1,kCLLocationAccuracyHundredMeters,4
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1443791141000,000000,-72.2589679890,Location,09:05:40:679 02 10 2015 -0400 EDT,GPS,41.8068898430,8000,-1,kCLLocationAccuracyHundredMeters,3
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1443791304000,000000,-72.2596256062,Location,09:08:24:354 02 10 2015 -0400 EDT,GPS,41.8111092041,65,-1,kCLLocationAccuracyHundredMeters,1
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1443791441000,000000,-72.2589989181,Location,09:10:40:801 02 10 2015 -0400 EDT,GPS,41.8068989902,8000,-1,kCLLocationAccuracyHundredMeters,2
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1443791605000,000000,-72.2595631834,Location,09:13:24:837 02 10 2015 -0400 EDT,GPS,41.8111372666,65,-1,kCLLocationAccuracyHundredMeters,4
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1443791799000,000000,-72.2595631834,Location,09:13:33:837 02 10 2015 -0400 EDT,GPS,41.8111372666,65,-1,kCLLocationAccuracyNearestTenMeters,3
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1443791799000,000000,-72.2596371960,Location,09:16:23:149 02 10 2015 -0400 EDT,GPS,41.8112154463,20,-1,kCLLocationAccuracyNearestTenMeters,0
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1443791799000,000000,-72.2595631834,Location,09:13:33:837 02 10 2015 -0400 EDT,GPS,41.8111372666,65,-1,kCLLocationAccuracyNearestTenMeters,4
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1443791799000,000000,-72.2594250999,Location,09:16:27:201 02 10 2015 -0400 EDT,GPS,41.8101125725,4209,-1,kCLLocationAccuracyNearestTenMeters,2
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1443791799000,000000,-72.2593169435,Location,09:16:27:230 02 10 2015 -0400 EDT,GPS,41.8093099618,4209,-1,kCLLocationAccuracyNearestTenMeters,4
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1443791800000,000000,-72.2594945025,Location,09:16:27:443 02 10 2015 -0400 EDT,GPS,41.8109995810,65,-1,kCLLocationAccuracyNearestTenMeters,4
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1443791805000,000000,-72.2595664859,Location,09:16:45:000 02 10 2015 -0400 EDT,GPS,41.8111232110,10,0,kCLLocationAccuracyNearestTenMeters,2
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1443792255000,000000,-72.2591899709,Location,09:24:15:000 02 10 2015 -0400 EDT,GPS,41.8107692013,5,0.85000002384186,kCLLocationAccuracyNearestTenMeters,0
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1443792297000,000000,-72.2588588019,Location,09:24:57:000 02 10 2015 -0400 EDT,GPS,41.8103840109,5,1.1399999856949,kCLLocationAccuracyNearestTenMeters,2
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1443792297000,000000,-72.2588588019,Location,09:24:57:166 02 10 2015 -0400 EDT,GPS,41.8103840109,5,1.1399999856949,kCLLocationAccuracyNearestTenMeters,3
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1443792297000,000000,-72.2588588019,Location,09:24:57:175 02 10 2015 -0400 EDT,GPS,41.8103840109,5,1.1399999856949,kCLLocationAccuracyNearestTenMeters,3
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1443792359000,000000,-72.2580208630,Location,09:25:59:000 02 10 2015 -0400 EDT,GPS,41.8097199547,5,1.9099999666214,kCLLocationAccuracyNearestTenMeters,0
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1443792448000,000000,-72.2568203230,Location,09:27:28:000 02 10 2015 -0400 EDT,GPS,41.8094455311,30,1.0499999523163,kCLLocationAccuracyNearestTenMeters,1
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1443792531000,000000,-72.2558811308,Location,09:28:51:000 02 10 2015 -0400 EDT,GPS,41.8088636594,5,1.3799999952316,kCLLocationAccuracyNearestTenMeters,2
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1443792611000,000000,-72.2552607023,Location,09:30:11:000 02 10 2015 -0400 EDT,GPS,41.8080777722,5,1.4900000095367,kCLLocationAccuracyNearestTenMeters,3
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1443792643000,000000,-72.2549082433,Location,09:30:43:112 02 10 2015 -0400 EDT,Network,41.8077558652,5,1.4400000572205,kCLLocationAccuracyBest,1
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1443792689000,000000,-72.2545266152,Location,09:31:17:638 02 10 2015 -0400 EDT,GPS,41.8074265821,5,1.3600000143051,kCLLocationAccuracyHundredMeters,3
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1443792708000,000000,-72.2541042532,Location,09:31:47:929 02 10 2015 -0400 EDT,GPS,41.8070929335,65,-1,kCLLocationAccuracyHundredMeters,4
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1443792709000,000000,-72.2540988565,Location,09:31:48:512 02 10 2015 -0400 EDT,GPS,41.8070890922,65,-1,kCLLocationAccuracyNearestTenMeters,4
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1443792709000,000000,-72.2540988565,Location,09:31:48:534 02 10 2015 -0400 EDT,GPS,41.8070890922,65,-1,kCLLocationAccuracyNearestTenMeters,0
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1443792711000,000000,-72.2541143932,Location,09:31:51:000 02 10 2015 -0400 EDT,GPS,41.8070606701,10,1.7400000095367,kCLLocationAccuracyNearestTenMeters,2
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1443792711000,000000,-72.2541143932,Location,09:31:51:135 02 10 2015 -0400 EDT,GPS,41.8070606701,10,1.7400000095367,kCLLocationAccuracyHundredMeters,4
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1443792712000,000000,-72.2541143932,Location,09:31:51:157 02 10 2015 -0400 EDT,GPS,41.8070606701,10,1.7400000095367,kCLLocationAccuracyHundredMeters,2
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1443793155000,000000,-72.2566119060,Location,09:39:15:222 02 10 2015 -0400 EDT,GPS,41.8065367889,8000,-1,kCLLocationAccuracyHundredMeters,0
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1443793156000,000000,-72.2566119060,Location,09:39:15:290 02 10 2015 -0400 EDT,GPS,41.8065367889,8000,-1,kCLLocationAccuracyNearestTenMeters,0
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1443793156000,000000,-72.2533480417,Location,09:39:15:292 02 10 2015 -0400 EDT,GPS,41.8067131271,65,-1,kCLLocationAccuracyNearestTenMeters,3
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1443793156000,000000,-72.2566119060,Location,09:39:15:290 02 10 2015 -0400 EDT,GPS,41.8065367889,8000,-1,kCLLocationAccuracyNearestTenMeters,0
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1443793157000,000000,-72.2533480417,Location,09:39:15:333 02 10 2015 -0400 EDT,GPS,41.8067131271,65,-1,kCLLocationAccuracyNearestTenMeters,4
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1443793157000,000000,-72.2577691488,Location,09:39:15:428 02 10 2015 -0400 EDT,GPS,41.8064742660,8000,-1,kCLLocationAccuracyNearestTenMeters,2
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1443793157000,000000,-72.2533662345,Location,09:39:15:534 02 10 2015 -0400 EDT,GPS,41.8067047792,65,-1,kCLLocationAccuracyNearestTenMeters,0
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1443795493000,000000,-72.2531309135,Location,10:18:03:384 02 10 2015 -0400 EDT,GPS,41.8067702587,273,-1,kCLLocationAccuracyNearestTenMeters,3
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1443795494000,000000,-72.2531261192,Location,10:16:05:634 02 10 2015 -0400 EDT,GPS,41.8067705553,65,-1,kCLLocationAccuracyNearestTenMeters,4
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1443795494000,000000,-72.2583257410,Location,10:18:03:478 02 10 2015 -0400 EDT,GPS,41.8064489002,8000,-1,kCLLocationAccuracyNearestTenMeters,4
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1443795494000,000000,-72.2533364835,Location,10:18:03:651 02 10 2015 -0400 EDT,GPS,41.8067681727,65,-1,kCLLocationAccuracyNearestTenMeters,4
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1443796608000,000000,-72.2531798580,Location,10:36:46:100 02 10 2015 -0400 EDT,Network,41.8068213370,65,-1,kCLLocationAccuracyBest,2
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1443796899000,000000,-72.2530998477,Location,10:41:27:487 02 10 2015 -0400 EDT,GPS,41.8068376277,30,0,kCLLocationAccuracyNearestTenMeters,1
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1443797429000,000000,-72.2562350184,Location,10:50:28:637 02 10 2015 -0400 EDT,GPS,41.8066204503,8000,-1,kCLLocationAccuracyHundredMeters,0
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1443797429000,000000,-72.2575807612,Location,10:50:28:679 02 10 2015 -0400 EDT,GPS,41.8065160921,8000,-1,kCLLocationAccuracyHundredMeters,0
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1443797429000,000000,-72.2582536159,Location,10:50:28:708 02 10 2015 -0400 EDT,GPS,41.8064639144,8000,-1,kCLLocationAccuracyHundredMeters,3
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1443797438000,000000,-72.2515632701,Location,10:50:37:660 02 10 2015 -0400 EDT,GPS,41.8032549269,2000,-1,kCLLocationAccuracyHundredMeters,2
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1443797545000,000000,-72.2524444296,Location,10:52:25:284 02 10 2015 -0400 EDT,GPS,41.8036156026,2005,-1,kCLLocationAccuracyHundredMeters,0
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1443797546000,000000,-72.2531882175,Location,10:52:25:777 02 10 2015 -0400 EDT,GPS,41.8039364523,2005,-1,kCLLocationAccuracyHundredMeters,2
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1443797563000,000000,-72.2538618336,Location,10:52:42:433 02 10 2015 -0400 EDT,GPS,41.8042270318,2041,-1,kCLLocationAccuracyHundredMeters,4
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1443797563000,000000,-72.2544620222,Location,10:52:42:493 02 10 2015 -0400 EDT,GPS,41.8044859367,2041,-1,kCLLocationAccuracyHundredMeters,2
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1443797571000,000000,-72.2527671577,Location,10:52:50:797 02 10 2015 -0400 EDT,GPS,41.8037548187,2000,-1,kCLLocationAccuracyHundredMeters,1
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1443797571000,000000,-72.2519557708,Location,10:52:50:843 02 10 2015 -0400 EDT,GPS,41.8034048087,2000,-1,kCLLocationAccuracyHundredMeters,0
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1443797637000,000000,-72.2525228646,Location,10:53:57:386 02 10 2015 -0400 EDT,GPS,41.8036494374,2000,-1,kCLLocationAccuracyHundredMeters,1
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1443797644000,000000,-72.2528377212,Location,10:54:03:791 02 10 2015 -0400 EDT,GPS,41.8067998410,65,-1,kCLLocationAccuracyHundredMeters,2
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1443797738000,000000,-72.2558093684,Location,10:55:38:005 02 10 2015 -0400 EDT,GPS,41.8065759013,8000,-1,kCLLocationAccuracyHundredMeters,0
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1443797738000,000000,-72.2573679126,Location,10:55:38:045 02 10 2015 -0400 EDT,GPS,41.8064938205,8000,-1,kCLLocationAccuracyHundredMeters,3
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1443797738000,000000,-72.2581471829,Location,10:55:38:082 02 10 2015 -0400 EDT,GPS,41.8064527802,8000,-1,kCLLocationAccuracyHundredMeters,4
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1443797739000,000000,-72.2515564519,Location,10:55:39:397 02 10 2015 -0400 EDT,GPS,41.8032546778,2000,-1,kCLLocationAccuracyHundredMeters,0
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1443797760000,000000,-72.2521362537,Location,10:56:00:039 02 10 2015 -0400 EDT,GPS,41.8034853103,2009,-1,kCLLocationAccuracyHundredMeters,1
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1443797770000,000000,-72.2514911335,Location,10:56:10:282 02 10 2015 -0400 EDT,GPS,41.8032049956,2000,-1,kCLLocationAccuracyHundredMeters,4
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1443797781000,000000,-72.2521873714,Location,10:56:20:494 02 10 2015 -0400 EDT,GPS,41.8035049888,2001,-1,kCLLocationAccuracyHundredMeters,2
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1443797791000,000000,-72.2515040137,Location,10:56:30:820 02 10 2015 -0400 EDT,GPS,41.8032099975,2000,-1,kCLLocationAccuracyHundredMeters,4
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1443797816000,000000,-72.2521931544,Location,10:56:56:381 02 10 2015 -0400 EDT,GPS,41.8035072380,2001,-1,kCLLocationAccuracyHundredMeters,0
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1443797821000,000000,-72.2515054772,Location,10:57:01:464 02 10 2015 -0400 EDT,GPS,41.8032105711,2000,-1,kCLLocationAccuracyHundredMeters,1
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1443797968000,000000,-72.2530711950,Location,10:59:27:623 02 10 2015 -0400 EDT,GPS,41.8067250335,65,-1,kCLLocationAccuracyHundredMeters,4
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1443798036000,000000,-72.2537654253,Location,11:00:36:447 02 10 2015 -0400 EDT,GPS,41.8066869513,2935,-1,kCLLocationAccuracyHundredMeters,2
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1443798037000,000000,-72.2543777648,Location,11:00:36:489 02 10 2015 -0400 EDT,GPS,41.8066542983,2935,-1,kCLLocationAccuracyHundredMeters,1
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1443798119000,000000,-72.2514982586,Location,11:01:58:687 02 10 2015 -0400 EDT,GPS,41.8032578170,2000,-1,kCLLocationAccuracyHundredMeters,1
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1443799658000,000000,-72.2513058665,Location,11:27:25:195 02 10 2015 -0400 EDT,GPS,41.8033589996,2000,-1,kCLLocationAccuracyNearestTenMeters,2
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1443799659000,000000,-72.2530340121,Location,11:26:50:266 02 10 2015 -0400 EDT,GPS,41.8067089770,20,-1,kCLLocationAccuracyNearestTenMeters,2
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1443799659000,000000,-72.2531018338,Location,11:27:36:570 02 10 2015 -0400 EDT,GPS,41.8067012386,65,-1,kCLLocationAccuracyNearestTenMeters,3
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1443800370000,000000,-72.2529624235,Location,11:39:17:158 02 10 2015 -0400 EDT,GPS,41.8066437005,65,-1,kCLLocationAccuracyHundredMeters,3
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1443800402000,000000,-72.2538088831,Location,11:40:02:186 02 10 2015 -0400 EDT,GPS,41.8065573300,2184,-1,kCLLocationAccuracyHundredMeters,4
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1443800446000,000000,-72.2567105004,Location,11:40:45:749 02 10 2015 -0400 EDT,GPS,41.8064747825,8000,-1,kCLLocationAccuracyHundredMeters,0
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1443800505000,000000,-72.2515367592,Location,11:41:44:640 02 10 2015 -0400 EDT,GPS,41.8032540081,2000,-1,kCLLocationAccuracyHundredMeters,4
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1443800586000,000000,-72.2524596330,Location,11:43:06:472 02 10 2015 -0400 EDT,GPS,41.8036235108,2002,-1,kCLLocationAccuracyHundredMeters,4
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1443800595000,000000,-72.2532141956,Location,11:43:14:740 02 10 2015 -0400 EDT,GPS,41.8039487930,2020,-1,kCLLocationAccuracyHundredMeters,2
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1443800677000,000000,-72.2576660032,Location,11:44:36:671 02 10 2015 -0400 EDT,GPS,41.8058682960,8000,-1,kCLLocationAccuracyHundredMeters,3
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1443800677000,000000,-72.2582961998,Location,11:44:36:701 02 10 2015 -0400 EDT,GPS,41.8061400206,8000,-1,kCLLocationAccuracyHundredMeters,1
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1443800684000,000000,-72.2588479314,Location,11:44:44:365 02 10 2015 -0400 EDT,GPS,41.8063779131,8000,-1,kCLLocationAccuracyHundredMeters,2
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1443800768000,000000,-72.2520927690,Location,11:46:07:908 02 10 2015 -0400 EDT,GPS,41.8063336876,65,-1,kCLLocationAccuracyHundredMeters,1
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1443800846000,000000,-72.2555336066,Location,11:47:25:770 02 10 2015 -0400 EDT,GPS,41.8064222005,8000,-1,kCLLocationAccuracyHundredMeters,2
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1443800846000,000000,-72.2519467149,Location,11:47:26:167 02 10 2015 -0400 EDT,GPS,41.8064026257,65,-1,kCLLocationAccuracyHundredMeters,2
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1443800959000,000000,-72.2554366271,Location,11:49:19:038 02 10 2015 -0400 EDT,GPS,41.8064067650,8000,-1,kCLLocationAccuracyHundredMeters,3
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1443800963000,000000,-72.2571815093,Location,11:49:23:069 02 10 2015 -0400 EDT,GPS,41.8064092541,8000,-1,kCLLocationAccuracyHundredMeters,3
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1443800963000,000000,-72.2519466526,Location,11:49:23:133 02 10 2015 -0400 EDT,GPS,41.8064017866,65,-1,kCLLocationAccuracyHundredMeters,3
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1443801044000,000000,-72.2587100236,Location,11:50:43:510 02 10 2015 -0400 EDT,GPS,41.8064114345,8000,-1,kCLLocationAccuracyHundredMeters,0
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1443801056000,000000,-72.2518569963,Location,11:50:55:633 02 10 2015 -0400 EDT,GPS,41.8063843864,65,-1,kCLLocationAccuracyHundredMeters,4
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1443801155000,000000,-72.2528051643,Location,11:52:34:661 02 10 2015 -0400 EDT,GPS,41.8064087120,2224,-1,kCLLocationAccuracyHundredMeters,0
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1443801156000,000000,-72.2536523807,Location,11:52:35:651 02 10 2015 -0400 EDT,GPS,41.8064081751,2224,-1,kCLLocationAccuracyHundredMeters,2
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1443801156000,000000,-72.2518569659,Location,11:52:36:140 02 10 2015 -0400 EDT,GPS,41.8066486949,65,-1,kCLLocationAccuracyHundredMeters,4
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1443802528000,000000,-72.2521141289,Location,12:12:16:597 02 10 2015 -0400 EDT,GPS,41.8068245906,65,-1,kCLLocationAccuracyNearestTenMeters,4
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1443802528000,000000,-72.2521318444,Location,12:15:15:509 02 10 2015 -0400 EDT,GPS,41.8068442468,20,-1,kCLLocationAccuracyNearestTenMeters,2
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1443802529000,000000,-72.2535518003,Location,12:15:15:596 02 10 2015 -0400 EDT,GPS,41.8067374648,4137,-1,kCLLocationAccuracyNearestTenMeters,2
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1443802530000,000000,-72.2546861798,Location,12:15:15:616 02 10 2015 -0400 EDT,GPS,41.8066687169,4137,-1,kCLLocationAccuracyNearestTenMeters,3
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1443802530000,000000,-72.2521118710,Location,12:15:16:136 02 10 2015 -0400 EDT,GPS,41.8067962582,65,-1,kCLLocationAccuracyNearestTenMeters,4
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1443802708000,000000,-72.2528896363,Location,12:18:27:825 02 10 2015 -0400 EDT,GPS,41.8066341826,65,-1,kCLLocationAccuracyNearestTenMeters,4
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1443802710000,000000,-72.2524784134,Location,12:18:30:000 02 10 2015 -0400 EDT,GPS,41.8065450993,10,1.75,kCLLocationAccuracyNearestTenMeters,4
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1443802710000,000000,-72.2524784134,Location,12:18:30:126 02 10 2015 -0400 EDT,GPS,41.8065450993,10,1.75,kCLLocationAccuracyNearestTenMeters,4
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1443802710000,000000,-72.2524784134,Location,12:18:30:131 02 10 2015 -0400 EDT,GPS,41.8065450993,10,1.75,kCLLocationAccuracyNearestTenMeters,0
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1443803833000,000000,-72.2530367359,Location,12:34:39:488 02 10 2015 -0400 EDT,GPS,41.8067301913,65,-1,kCLLocationAccuracyHundredMeters,1
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1443803834000,000000,-72.2534706476,Location,12:37:01:746 02 10 2015 -0400 EDT,GPS,41.8067067301,2256,-1,kCLLocationAccuracyHundredMeters,3
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1443803834000,000000,-72.2531289501,Location,12:36:46:124 02 10 2015 -0400 EDT,GPS,41.8068804849,34,-1,kCLLocationAccuracyHundredMeters,4
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1443803834000,000000,-72.2530522425,Location,12:37:02:380 02 10 2015 -0400 EDT,GPS,41.8068734012,65,-1,kCLLocationAccuracyHundredMeters,4
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1443803834000,000000,-72.2530118632,Location,12:37:12:593 02 10 2015 -0400 EDT,GPS,41.8067662118,65,-1,kCLLocationAccuracyHundredMeters,4
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1443803834000,000000,-72.2530118632,Location,12:37:12:597 02 10 2015 -0400 EDT,GPS,41.8067662118,65,-1,kCLLocationAccuracyHundredMeters,3
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1443804122000,000000,-72.2588376239,Location,12:42:01:807 02 10 2015 -0400 EDT,GPS,41.8064169606,8000,-1,kCLLocationAccuracyHundredMeters,3
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1443804128000,000000,-72.2529371843,Location,12:42:08:249 02 10 2015 -0400 EDT,GPS,41.8067805545,65,-1,kCLLocationAccuracyHundredMeters,1
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1443804360000,000000,-72.2529372564,Location,12:45:48:561 02 10 2015 -0400 EDT,GPS,41.8067805500,65,-1,kCLLocationAccuracyHundredMeters,1
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1443804360000,000000,-72.2588373408,Location,12:45:48:682 02 10 2015 -0400 EDT,GPS,41.8064172268,8000,-1,kCLLocationAccuracyHundredMeters,2
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1443804360000,000000,-72.2528761776,Location,12:45:48:902 02 10 2015 -0400 EDT,GPS,41.8067989843,65,-1,kCLLocationAccuracyHundredMeters,4
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1443804944000,000000,-72.2561003033,Location,12:55:44:199 02 10 2015 -0400 EDT,GPS,41.8066397364,8000,-1,kCLLocationAccuracyHundredMeters,4
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1443804944000,000000,-72.2575133930,Location,12:55:44:240 02 10 2015 -0400 EDT,GPS,41.8065257361,8000,-1,kCLLocationAccuracyHundredMeters,1
14259BC9-DEDE-4E28-A653-1F39B2DD4A0E,1443804946000,000000,-72.2582199123,Location,12:55:44:258 02 10 2015 -0400 EDT,GPS,41.8064687380,8000,-1,kCLLocationAccuracyHundredMeters,0
